order_item_id,order_id,product_id,quantity,discount_applied,price,item_total
4766,307,499,4,0.01,4459.03,17657.7588
4997,1272,499,5,0.17,4459.03,18504.974499999997
5541,2954,499,1,0.23,4459.03,3433.4530999999997
714,659,23,2,0.38,1867.82,2316.0968
740,466,23,5,0.35,1867.82,6070.415000000001
1090,298,23,2,0.27,1867.82,2727.0172
2046,951,23,3,0.04,1867.82,5379.3216
2506,2995,23,5,0.23,1867.82,7191.107000000001
3274,1429,23,1,0.5,1867.82,933.91
3325,2873,23,3,0.14,1867.82,4818.9756
3552,1782,23,3,0.25,1867.82,4202.595
3675,2454,23,5,0.42,1867.82,5416.678000000001
4715,2093,23,2,0.02,1867.82,3660.9271999999996
5751,623,23,3,0.29,1867.82,3978.4566
715,2854,337,2,0.28,4560.09,6566.5296
875,790,337,5,0.33,4560.09,15276.3015
1175,1640,337,5,0.13,4560.09,19836.3915
2622,2115,337,1,0.47,4560.09,2416.8477000000003
2745,1484,337,4,0.47,4560.09,9667.390800000001
2894,1283,337,1,0.23,4560.09,3511.2693000000004
2907,318,337,3,0.47,4560.09,7250.543100000001
3331,1727,337,1,0.45,4560.09,2508.0495
4294,1225,337,4,0.48,4560.09,9484.987200000001
4403,1061,337,3,0.48,4560.09,7113.740400000001
4981,1568,337,4,0.1,4560.09,16416.324
5567,1318,337,4,0.45,4560.09,10032.198
5624,1229,337,2,0.22,4560.09,7113.740400000001
721,41,364,4,0.48,6645.71,13823.0768
861,64,364,2,0.11,6645.71,11829.363800000001
1825,1062,364,2,0.09,6645.71,12095.192200000001
2380,2296,364,2,0.43,6645.71,7576.109400000001
2407,1674,364,4,0.25,6645.71,19937.13
5161,2791,364,2,0.05,6645.71,12626.849
726,2961,411,5,0.43,6967.37,19857.004500000003
1047,1277,411,5,0.25,6967.37,26127.637499999997
1212,1064,411,5,0.27,6967.37,25430.9005
1400,2870,411,3,0.45,6967.37,11496.160500000002
1493,2617,411,1,0.22,6967.37,5434.5486
2001,171,411,3,0.28,6967.37,15049.5192
2142,2029,411,3,0.17,6967.37,17348.7513
2562,1821,411,2,0.32,6967.37,9475.623199999998
3751,1538,411,5,0.09,6967.37,31701.5335
5268,1824,411,1,0.28,6967.37,5016.506399999999
5388,879,411,5,0.22,6967.37,27172.743
731,1327,494,1,0.33,466.49,312.5483
2498,1748,494,2,0.4,466.49,559.788
2819,1760,494,2,0.22,466.49,727.7244000000001
3139,125,494,2,0.43,466.49,531.7986000000001
4214,2977,494,2,0.47,466.49,494.47940000000006
4991,691,494,3,0.49,466.49,713.7297
5355,2863,494,4,0.42,466.49,1082.2568
5443,777,494,2,0.37,466.49,587.7774000000001
5641,1853,494,5,0.19,466.49,1889.2845
737,605,415,5,0.14,5545.96,23847.628
1434,1936,415,4,0.34,5545.96,14641.334399999998
1561,1435,415,2,0.14,5545.96,9539.0512
1701,276,415,4,0.18,5545.96,18190.7488
2319,615,415,4,0.41,5545.96,13088.465600000001
2924,1996,415,2,0.08,5545.96,10204.5664
3187,1652,415,3,0.2,5545.96,13310.304000000002
3595,517,415,5,0.01,5545.96,27452.502
4459,843,415,5,0.12,5545.96,24402.224
4959,1644,415,5,0.08,5545.96,25511.416
5316,373,415,1,0.05,5545.96,5268.661999999999
5318,2683,415,3,0.32,5545.96,11313.758399999999
5994,661,415,4,0.16,5545.96,18634.4256
739,1297,333,5,0.3,6102.54,21358.89
1317,118,333,3,0.49,6102.54,9336.886199999999
1910,2164,333,2,0.47,6102.54,6468.6924
2770,643,333,3,0.18,6102.54,15012.2484
2941,2310,333,1,0.45,6102.54,3356.3970000000004
3514,1992,333,4,0.26,6102.54,18063.5184
4397,78,333,1,0.18,6102.54,5004.0828
746,16,287,1,0.06,2782.07,2615.1458
1180,2509,287,5,0.3,2782.07,9737.244999999999
1340,401,287,2,0.42,2782.07,3227.2012000000004
3510,1573,287,3,0.09,2782.07,7595.0511000000015
4358,310,287,1,0.04,2782.07,2670.7872
5160,2211,287,1,0.46,2782.07,1502.3178000000003
5175,1695,287,1,0.15,2782.07,2364.7595
751,2618,119,4,0.14,7462.19,25669.933599999997
1182,1612,119,2,0.43,7462.19,8506.8966
1525,35,119,5,0.5,7462.19,18655.475
1591,710,119,4,0.36,7462.19,19103.2064
1652,516,119,3,0.29,7462.19,15894.464699999999
1740,2096,119,5,0.31,7462.19,25744.555499999995
2526,1063,119,4,0.36,7462.19,19103.2064
2871,2321,119,2,0.38,7462.19,9253.1156
3030,2426,119,2,0.1,7462.19,13431.942
3271,1455,119,3,0.42,7462.19,12984.210600000002
3525,2473,119,5,0.42,7462.19,21640.351000000002
4078,779,119,4,0.12,7462.19,26266.908799999997
4638,1536,119,2,0.15,7462.19,12685.722999999998
4785,2647,119,3,0.02,7462.19,21938.8386
5396,2925,119,1,0.24,7462.19,5671.2644
755,896,25,2,0.49,2728.12,2782.6824
1052,1776,25,1,0.36,2728.12,1745.9968
1707,397,25,5,0.41,2728.12,8047.954000000001
1808,1141,25,3,0.27,2728.12,5974.582799999999
2559,2934,25,5,0.08,2728.12,12549.351999999999
3752,2202,25,1,0.21,2728.12,2155.2148
3960,2309,25,1,0.34,2728.12,1800.5591999999997
4258,1334,25,2,0.33,2728.12,3655.6807999999996
4535,1718,25,3,0.25,2728.12,6138.2699999999995
4615,1655,25,5,0.41,2728.12,8047.954000000001
4709,1787,25,2,0.2,2728.12,4364.992
5209,1033,25,5,0.42,2728.12,7911.548
5871,1402,25,1,0.3,2728.12,1909.6839999999997
762,1547,421,1,0.03,5194.5,5038.665
1470,1106,421,4,0.22,5194.5,16206.84
1957,2049,421,2,0.14,5194.5,8934.539999999999
2274,1055,421,4,0.28,5194.5,14960.16
2553,1823,421,3,0.1,5194.5,14025.15
2809,1123,421,2,0.24,5194.5,7895.64
2958,1353,421,1,0.31,5194.5,3584.205
3711,2181,421,5,0.23,5194.5,19998.825
3838,2680,421,2,0.33,5194.5,6960.629999999999
4013,2152,421,5,0.31,5194.5,17921.024999999998
4257,658,421,4,0.19,5194.5,16830.18
4755,1215,421,3,0.01,5194.5,15427.664999999999
764,1426,279,4,0.19,3131.44,10145.865600000001
846,32,279,3,0.13,3131.44,8173.0584
999,1043,279,5,0.14,3131.44,13465.192000000001
1130,1312,279,4,0.03,3131.44,12149.9872
3534,458,279,2,0.36,3131.44,4008.2432000000003
3862,2801,279,2,0.42,3131.44,3632.4704000000006
3959,1520,279,2,0.43,3131.44,3569.8416000000007
4437,827,279,3,0.26,3131.44,6951.7968
4656,48,279,2,0.5,3131.44,3131.44
4795,576,279,5,0.36,3131.44,10020.608
4812,1275,279,5,0.43,3131.44,8924.604000000001
4972,2958,279,4,0.38,3131.44,7765.9712
5482,1618,279,2,0.32,3131.44,4258.7584
767,2784,338,3,0.05,4482.94,12776.378999999999
1166,285,338,2,0.35,4482.94,5827.822
1393,2892,338,3,0.02,4482.94,13179.8436
2403,1400,338,2,0.42,4482.94,5200.2104
2418,684,338,2,0.3,4482.94,6276.115999999999
2476,2761,338,4,0.03,4482.94,17393.8072
3069,1277,338,5,0.07,4482.94,20845.670999999995
3171,1137,338,1,0.24,4482.94,3407.0343999999996
4845,2142,338,2,0.12,4482.94,7889.974399999999
4859,2614,338,4,0.38,4482.94,11117.6912
772,67,277,1,0.01,2293.8,2270.862
811,359,277,3,0.46,2293.8,3715.9560000000006
825,2062,277,5,0.29,2293.8,8142.99
2232,2280,277,2,0.07,2293.8,4266.468
3650,882,277,3,0.47,2293.8,3647.1420000000003
4075,2261,277,5,0.49,2293.8,5849.1900000000005
4788,2423,277,1,0.42,2293.8,1330.4040000000002
4842,1996,277,5,0.18,2293.8,9404.58
4864,1031,277,1,0.4,2293.8,1376.28
4978,2037,277,1,0.49,2293.8,1169.8380000000002
5647,1336,277,4,0.19,2293.8,7431.912000000001
776,511,328,5,0.45,5672.11,15598.302500000002
887,1652,328,3,0.01,5672.11,16846.166699999998
1830,2379,328,5,0.4,5672.11,17016.329999999998
1939,2215,328,1,0.04,5672.11,5445.2256
2578,642,328,2,0.38,5672.11,7033.416399999999
2642,962,328,2,0.15,5672.11,9642.587
3919,458,328,3,0.29,5672.11,12081.594299999999
4070,1869,328,3,0.08,5672.11,15655.023599999999
4370,2664,328,3,0.15,5672.11,14463.880499999997
4750,1737,328,5,0.41,5672.11,16732.7245
5391,761,328,5,0.23,5672.11,21837.6235
5628,1681,328,2,0.43,5672.11,6466.205400000001
777,2865,178,3,0.2,2195.44,5269.0560000000005
784,1443,178,5,0.48,2195.44,5708.144
1995,331,178,5,0.28,2195.44,7903.584
4058,2322,178,5,0.41,2195.44,6476.548000000002
4952,1078,178,5,0.06,2195.44,10318.568
5813,2470,178,2,0.43,2195.44,2502.8016000000002
778,2045,209,2,0.07,9650.74,17950.376399999997
795,2265,209,2,0.29,9650.74,13704.050799999999
882,528,209,5,0.27,9650.74,35225.200999999994
1255,340,209,1,0.26,9650.74,7141.5476
1285,2685,209,5,0.05,9650.74,45841.01499999999
1567,353,209,5,0.19,9650.74,39085.497
1869,2862,209,4,0.21,9650.74,30496.3384
2510,1140,209,2,0.19,9650.74,15634.1988
2839,444,209,2,0.21,9650.74,15248.1692
2963,2929,209,1,0.29,9650.74,6852.0253999999995
3724,2300,209,4,0.0,9650.74,38602.96
3812,2607,209,3,0.19,9650.74,23451.2982
3979,2489,209,2,0.44,9650.74,10808.828800000001
4001,1410,209,3,0.13,9650.74,25188.4314
4088,2381,209,1,0.21,9650.74,7624.0846
4120,2413,209,1,0.3,9650.74,6755.517999999999
4239,1208,209,5,0.01,9650.74,47771.16299999999
4362,461,209,3,0.34,9650.74,19108.4652
4416,2363,209,4,0.18,9650.74,31654.427200000002
4450,105,209,3,0.46,9650.74,15634.198800000002
4554,1316,209,1,0.37,9650.74,6079.9662
783,1441,240,3,0.04,7364.57,21209.9616
2077,502,240,3,0.35,7364.57,14360.9115
3276,2143,240,5,0.32,7364.57,25039.537999999997
3673,1094,240,2,0.02,7364.57,14434.5572
4655,1322,240,1,0.02,7364.57,7217.2786
4683,1870,240,4,0.4,7364.57,17674.967999999997
5708,618,240,1,0.47,7364.57,3903.2221
785,2222,393,4,0.34,9995.77,26388.832799999996
1796,258,393,1,0.29,9995.77,7096.9967
2577,1340,393,2,0.12,9995.77,17592.555200000003
2668,1333,393,3,0.07,9995.77,27888.1983
2700,1301,393,2,0.42,9995.77,11595.093200000001
2787,314,393,3,0.27,9995.77,21890.7363
4287,551,393,1,0.22,9995.77,7796.700600000001
4467,2968,393,5,0.25,9995.77,37484.137500000004
5307,171,393,2,0.06,9995.77,18792.047599999998
5523,719,393,5,0.04,9995.77,47979.696
786,1745,150,5,0.03,3582.41,17374.6885
1422,1081,150,1,0.24,3582.41,2722.6315999999997
2250,932,150,3,0.4,3582.41,6448.338
2286,2077,150,2,0.47,3582.41,3797.3546
2623,2963,150,1,0.11,3582.41,3188.3449
2987,641,150,2,0.36,3582.41,4585.4848
3640,1242,150,2,0.4,3582.41,4298.892
3840,2262,150,1,0.47,3582.41,1898.6773
3922,1502,150,2,0.2,3582.41,5731.856
4076,1137,150,4,0.02,3582.41,14043.047199999999
4935,1689,150,2,0.39,3582.41,4370.5401999999995
5456,2825,150,2,0.12,3582.41,6305.0416
789,465,345,5,0.48,9481.14,24650.964
1613,752,345,1,0.07,9481.14,8817.4602
2081,1025,345,5,0.47,9481.14,25125.021
3632,2956,345,4,0.43,9481.14,21616.999200000002
3795,1639,345,3,0.06,9481.14,26736.814799999996
3913,1756,345,3,0.28,9481.14,20479.2624
4462,511,345,2,0.33,9481.14,12704.727599999998
5061,2327,345,5,0.03,9481.14,45983.528999999995
5896,267,345,3,0.12,9481.14,25030.2096
794,725,278,5,0.26,6948.69,25710.153
917,2899,278,3,0.28,6948.69,15009.170399999999
1226,565,278,3,0.07,6948.69,19386.8451
1409,285,278,5,0.12,6948.69,30574.235999999997
1550,218,278,1,0.06,6948.69,6531.768599999999
1608,1218,278,1,0.09,6948.69,6323.3079
1847,949,278,5,0.32,6948.69,23625.545999999995
2162,2494,278,2,0.29,6948.69,9867.139799999999
2639,1558,278,1,0.14,6948.69,5975.8733999999995
2879,617,278,1,0.28,6948.69,5003.056799999999
2927,1713,278,3,0.23,6948.69,16051.4739
3329,33,278,3,0.45,6948.69,11465.338500000002
4483,1958,278,5,0.46,6948.69,18761.463
4902,2358,278,4,0.07,6948.69,25849.1268
4925,2741,278,4,0.22,6948.69,21679.9128
5004,2205,278,4,0.37,6948.69,17510.6988
5066,2380,278,1,0.14,6948.69,5975.8733999999995
5349,2498,278,3,0.03,6948.69,20220.6879
805,1792,474,3,0.13,5431.95,14177.3895
1048,679,474,4,0.09,5431.95,19772.298
1506,1602,474,2,0.35,5431.95,7061.535
2080,313,474,1,0.24,5431.95,4128.282
2596,780,474,1,0.28,5431.95,3911.004
2713,2607,474,3,0.24,5431.95,12384.846
3198,344,474,5,0.2,5431.95,21727.800000000003
3350,2845,474,5,0.33,5431.95,18197.032499999998
3744,1768,474,4,0.47,5431.95,11515.734
4028,2493,474,1,0.24,5431.95,4128.282
5785,2343,474,1,0.07,5431.95,5051.7135
5882,1843,474,3,0.04,5431.95,15644.015999999998
5917,500,474,3,0.32,5431.95,11081.177999999998
5924,376,474,1,0.3,5431.95,3802.365
812,426,442,3,0.29,5567.29,11858.327699999998
1032,2031,442,4,0.28,5567.29,16033.795199999999
1814,1982,442,5,0.26,5567.29,20598.973
2143,78,442,4,0.21,5567.29,17592.6364
2408,1725,442,3,0.4,5567.29,10021.122
2778,139,442,3,0.04,5567.29,16033.795199999999
3170,2229,442,4,0.3,5567.29,15588.411999999998
3594,388,442,2,0.05,5567.29,10577.850999999999
3880,2794,442,5,0.27,5567.29,20320.6085
4231,1124,442,4,0.01,5567.29,22046.468399999998
4557,1359,442,4,0.21,5567.29,17592.6364
4594,2689,442,5,0.19,5567.29,22547.524500000003
5337,1747,442,1,0.26,5567.29,4119.7946
5550,2281,442,4,0.29,5567.29,15811.103599999999
5744,2882,442,4,0.31,5567.29,15365.720399999998
818,425,260,1,0.47,2199.99,1165.9947
1037,1025,260,1,0.34,2199.99,1451.9933999999996
1150,1168,260,1,0.12,2199.99,1935.9911999999997
1623,2807,260,3,0.45,2199.99,3629.9835
1972,1727,260,3,0.08,2199.99,6071.9724
2019,1554,260,4,0.49,2199.99,4487.9796
3671,532,260,1,0.21,2199.99,1737.9921
4259,2961,260,5,0.13,2199.99,9569.956499999998
4933,405,260,4,0.13,2199.99,7655.9652
4956,2242,260,3,0.37,2199.99,4157.9811
5328,2635,260,1,0.31,2199.99,1517.9930999999997
5764,1152,260,1,0.18,2199.99,1803.9918
830,1723,436,4,0.44,1302.12,2916.7488
1603,2271,436,2,0.04,1302.12,2500.0703999999996
2093,1199,436,3,0.39,1302.12,2382.8795999999998
2828,2185,436,5,0.46,1302.12,3515.724
3555,1154,436,2,0.15,1302.12,2213.604
4490,1557,436,4,0.37,1302.12,3281.3423999999995
4914,164,436,4,0.14,1302.12,4479.292799999999
5174,2170,436,3,0.48,1302.12,2031.3072
5255,1415,436,1,0.14,1302.12,1119.8231999999998
5382,731,436,2,0.23,1302.12,2005.2648
5431,2565,436,4,0.28,1302.12,3750.1055999999994
5444,2000,436,1,0.19,1302.12,1054.7172
831,868,409,4,0.36,8591.56,21994.3936
869,699,409,3,0.08,8591.56,23712.7056
973,2816,409,5,0.01,8591.56,42528.221999999994
1413,1865,409,3,0.26,8591.56,19073.2632
1992,1705,409,3,0.21,8591.56,20361.9972
3482,618,409,1,0.24,8591.56,6529.585599999999
3701,52,409,2,0.21,8591.56,13574.6648
4603,2340,409,2,0.1,8591.56,15464.807999999999
4916,2651,409,1,0.48,8591.56,4467.6112
5252,745,409,4,0.05,8591.56,32647.927999999996
5787,1833,409,2,0.35,8591.56,11169.028
834,2260,418,3,0.28,3300.41,7128.8856
921,1567,418,5,0.2,3300.41,13201.64
2125,1804,418,4,0.48,3300.41,6864.8528
2188,1066,418,2,0.36,3300.41,4224.5248
2328,2082,418,3,0.16,3300.41,8317.0332
2412,2025,418,5,0.03,3300.41,16006.9885
2708,1100,418,1,0.46,3300.41,1782.2214000000001
2823,2298,418,3,0.02,3300.41,9703.205399999999
3885,1579,418,3,0.05,3300.41,9406.1685
4091,403,418,1,0.49,3300.41,1683.2091
5086,2878,418,5,0.02,3300.41,16172.008999999998
5484,355,418,5,0.18,3300.41,13531.681
5804,455,418,5,0.33,3300.41,11056.373499999998
848,918,267,5,0.4,9485.82,28457.46
1293,1854,267,5,0.44,9485.82,26560.296000000002
1416,2729,267,4,0.36,9485.82,24283.6992
1738,986,267,4,0.27,9485.82,27698.594399999998
1856,2507,267,1,0.49,9485.82,4837.7681999999995
1986,2310,267,3,0.41,9485.82,16789.901400000002
2116,2265,267,2,0.11,9485.82,16884.7596
2785,1106,267,5,0.45,9485.82,26086.005
3443,2992,267,4,0.38,9485.82,23524.833599999998
4118,2633,267,1,0.13,9485.82,8252.6634
4157,2031,267,1,0.3,9485.82,6640.074
4388,2837,267,3,0.48,9485.82,14797.8792
4401,1750,267,1,0.44,9485.82,5312.059200000001
5432,1269,267,1,0.35,9485.82,6165.783
5509,2446,267,1,0.47,9485.82,5027.4846
5948,1180,267,5,0.02,9485.82,46480.518
849,2079,54,1,0.05,1360.15,1292.1425
2465,552,54,4,0.09,1360.15,4950.946000000001
2724,452,54,3,0.06,1360.15,3835.623
2946,2144,54,3,0.07,1360.15,3794.8185
3829,682,54,2,0.35,1360.15,1768.1950000000002
4867,1347,54,3,0.3,1360.15,2856.315
5902,40,54,4,0.12,1360.15,4787.728
5949,2997,54,1,0.14,1360.15,1169.729
850,1162,295,1,0.09,2242.21,2040.4111
3044,588,295,1,0.14,2242.21,1928.3006
3196,2986,295,1,0.32,2242.21,1524.7027999999998
3351,1782,295,4,0.44,2242.21,5022.550400000001
3883,2129,295,4,0.21,2242.21,7085.3836
4072,165,295,1,0.28,2242.21,1614.3912
5008,2850,295,1,0.07,2242.21,2085.2553
5098,2475,295,5,0.05,2242.21,10650.4975
5139,2923,295,2,0.32,2242.21,3049.4055999999996
851,1097,3,5,0.01,8600.07,42570.3465
1080,1443,3,1,0.48,8600.07,4472.0364
2547,1514,3,3,0.31,8600.07,17802.1449
2918,160,3,4,0.36,8600.07,22016.1792
2964,1941,3,3,0.32,8600.07,17544.142799999998
3766,1643,3,3,0.38,8600.07,15996.1302
4221,1612,3,4,0.26,8600.07,25456.207199999997
5413,1355,3,2,0.19,8600.07,13932.1134
5856,1926,3,3,0.06,8600.07,24252.197399999997
852,2698,131,4,0.18,3265.12,10709.5936
969,1993,131,2,0.28,3265.12,4701.7728
1448,1248,131,1,0.05,3265.12,3101.8639999999996
1463,2909,131,1,0.16,3265.12,2742.7007999999996
1684,2303,131,2,0.2,3265.12,5224.192
1723,2240,131,1,0.35,3265.12,2122.328
2063,740,131,4,0.02,3265.12,12799.2704
2544,28,131,2,0.12,3265.12,5746.6112
3005,1652,131,5,0.39,3265.12,9958.615999999998
3166,2911,131,1,0.29,3265.12,2318.2351999999996
4109,1996,131,2,0.45,3265.12,3591.632
4184,2497,131,5,0.38,3265.12,10121.872
4274,1537,131,5,0.01,3265.12,16162.344
853,1084,479,2,0.24,3285.6,4994.112
1036,791,479,1,0.04,3285.6,3154.176
1364,900,479,4,0.12,3285.6,11565.312
1462,1234,479,3,0.22,3285.6,7688.304
1467,2441,479,3,0.3,3285.6,6899.759999999999
1660,347,479,1,0.32,3285.6,2234.2079999999996
1962,2237,479,1,0.39,3285.6,2004.216
2237,326,479,2,0.01,3285.6,6505.487999999999
2746,2194,479,3,0.25,3285.6,7392.599999999999
2768,1987,479,2,0.09,3285.6,5979.792
2886,23,479,2,0.43,3285.6,3745.5840000000003
3159,540,479,1,0.31,3285.6,2267.064
3357,2963,479,5,0.46,3285.6,8871.12
4110,1229,479,4,0.09,3285.6,11959.584
4270,1024,479,5,0.44,3285.6,9199.68
4984,2898,479,4,0.42,3285.6,7622.592000000001
5076,1517,479,4,0.34,3285.6,8673.983999999999
5114,2037,479,3,0.23,3285.6,7589.736
5313,2422,479,4,0.43,3285.6,7491.168000000001
858,18,379,1,0.35,7027.36,4567.784
1600,1025,379,1,0.19,7027.36,5692.1616
2837,2239,379,5,0.18,7027.36,28812.176
3279,2815,379,2,0.01,7027.36,13914.172799999998
3365,165,379,5,0.41,7027.36,20730.712
3765,652,379,2,0.37,7027.36,8854.4736
4806,1129,379,3,0.44,7027.36,11805.9648
5097,430,379,4,0.33,7027.36,18833.3248
5466,2200,379,2,0.46,7027.36,7589.5488000000005
5505,1520,379,3,0.48,7027.36,10962.6816
5772,162,379,2,0.0,7027.36,14054.72
880,2367,180,5,0.35,7636.17,24817.5525
967,1695,180,1,0.23,7636.17,5879.8509
984,2702,180,1,0.47,7636.17,4047.1701000000003
1945,1600,180,2,0.35,7636.17,9927.021
2716,1834,180,1,0.2,7636.17,6108.936000000001
5535,923,180,4,0.22,7636.17,23824.8504
5988,2174,180,5,0.01,7636.17,37799.0415
881,1758,384,3,0.11,494.62,1320.6354000000001
1011,471,384,4,0.35,494.62,1286.012
1276,1395,384,3,0.49,494.62,756.7686000000001
1863,2485,384,1,0.48,494.62,257.2024
1908,2984,384,2,0.1,494.62,890.316
2017,2189,384,3,0.1,494.62,1335.4740000000002
2618,540,384,2,0.03,494.62,959.5628
2773,100,384,4,0.47,494.62,1048.5944
3105,1567,384,2,0.26,494.62,732.0376
3623,323,384,1,0.22,494.62,385.8036
4213,1367,384,4,0.28,494.62,1424.5056
4381,300,384,2,0.25,494.62,741.9300000000001
5024,545,384,2,0.25,494.62,741.9300000000001
5837,1774,384,3,0.2,494.62,1187.0880000000002
893,408,459,4,0.38,5131.58,12726.3184
1760,1708,459,2,0.2,5131.58,8210.528
1803,2307,459,1,0.37,5131.58,3232.8954
2382,314,459,5,0.4,5131.58,15394.74
2897,1319,459,1,0.3,5131.58,3592.1059999999998
2934,2949,459,4,0.35,5131.58,13342.108
3269,379,459,1,0.26,5131.58,3797.3692
4219,1743,459,5,0.32,5131.58,17447.372
4577,272,459,5,0.26,5131.58,18986.846
4971,415,459,2,0.31,5131.58,7081.580399999999
5047,1804,459,1,0.32,5131.58,3489.4743999999996
5718,2174,459,4,0.45,5131.58,11289.476
898,2587,458,3,0.25,9226.49,20759.6025
2264,1804,458,3,0.38,9226.49,17161.2714
3306,1069,458,3,0.47,9226.49,14670.119100000002
3425,1615,458,5,0.18,9226.49,37828.609000000004
3616,2496,458,3,0.05,9226.49,26295.4965
4236,2712,458,2,0.13,9226.49,16054.0926
4754,1642,458,4,0.4,9226.49,22143.575999999997
5196,1670,458,3,0.36,9226.49,17714.860800000002
5346,1317,458,4,0.26,9226.49,27310.4104
5646,1384,458,4,0.2,9226.49,29524.768
5687,2702,458,3,0.0,9226.49,27679.47
907,382,37,1,0.16,9263.19,7781.0796
933,794,37,5,0.1,9263.19,41684.355
1229,492,37,2,0.44,9263.19,10374.772800000002
1450,1854,37,2,0.03,9263.19,17970.5886
2290,318,37,1,0.38,9263.19,5743.1778
3035,1940,37,2,0.2,9263.19,14821.104000000001
3569,1214,37,3,0.19,9263.19,22509.5517
4065,2666,37,3,0.01,9263.19,27511.6743
910,1792,157,5,0.45,6072.2,16698.550000000003
1381,1610,157,2,0.39,6072.2,7408.084
2324,867,157,3,0.45,6072.2,10019.13
2580,1374,157,5,0.35,6072.2,19734.65
3223,362,157,2,0.07,6072.2,11294.292
5190,386,157,2,0.49,6072.2,6193.644
5500,2842,157,4,0.08,6072.2,22345.696
911,48,124,1,0.03,7681.56,7451.1132
1013,121,124,3,0.07,7681.56,21431.5524
1291,1490,124,1,0.07,7681.56,7143.8508
1524,452,124,2,0.19,7681.56,12444.1272
1569,1109,124,2,0.35,7681.56,9986.028
1813,2643,124,3,0.18,7681.56,18896.637600000002
2340,2660,124,5,0.0,7681.56,38407.8
3183,1501,124,4,0.45,7681.56,16899.432
3256,2315,124,2,0.22,7681.56,11983.233600000001
3324,1321,124,2,0.32,7681.56,10446.9216
3528,1528,124,4,0.47,7681.56,16284.907200000001
3537,2178,124,1,0.46,7681.56,4148.0424
3726,341,124,4,0.12,7681.56,27039.091200000003
3896,2928,124,1,0.16,7681.56,6452.5104
3964,1257,124,2,0.08,7681.56,14134.0704
4217,1843,124,1,0.14,7681.56,6606.1416
4485,2084,124,4,0.38,7681.56,19050.2688
5569,158,124,4,0.43,7681.56,17513.956800000004
918,2227,327,5,0.11,1577.06,7017.9169999999995
1423,316,327,1,0.12,1577.06,1387.8128
1900,1672,327,1,0.3,1577.06,1103.9419999999998
2734,1554,327,3,0.46,1577.06,2554.8372000000004
2804,1326,327,1,0.17,1577.06,1308.9597999999999
3604,2823,327,5,0.03,1577.06,7648.740999999999
4035,1882,327,2,0.03,1577.06,3059.4964
4319,755,327,1,0.26,1577.06,1167.0244
4573,1429,327,2,0.27,1577.06,2302.5076
5090,528,327,3,0.13,1577.06,4116.1266000000005
5451,172,327,3,0.23,1577.06,3643.0086
5782,1485,327,1,0.17,1577.06,1308.9597999999999
929,982,96,1,0.08,7534.55,6931.786
1162,161,96,4,0.11,7534.55,26822.998
1733,2606,96,4,0.09,7534.55,27425.762000000002
1789,2062,96,2,0.26,7534.55,11151.134
2399,566,96,2,0.3,7534.55,10548.369999999999
3220,353,96,5,0.12,7534.55,33152.02
3854,1201,96,1,0.06,7534.55,7082.477
3864,1818,96,4,0.34,7534.55,19891.212
4745,927,96,3,0.06,7534.55,21247.431
4982,829,96,5,0.15,7534.55,32021.837499999998
5035,1008,96,3,0.12,7534.55,19891.212000000003
5089,2372,96,4,0.36,7534.55,19288.448
5125,1424,96,4,0.12,7534.55,26521.616
5599,974,96,3,0.29,7534.55,16048.5915
5696,1581,96,3,0.07,7534.55,21021.3945
930,2673,424,3,0.06,5471.68,15430.1376
1253,1214,424,2,0.3,5471.68,7660.352
2256,204,424,2,0.33,5471.68,7332.0512
3382,2147,424,3,0.32,5471.68,11162.2272
3550,2981,424,5,0.27,5471.68,19971.632
4411,2726,424,1,0.48,5471.68,2845.2736000000004
4758,1726,424,2,0.47,5471.68,5799.9808
4784,654,424,3,0.13,5471.68,14281.0848
5085,1318,424,2,0.29,5471.68,7769.7856
5232,1529,424,5,0.21,5471.68,21613.136000000002
5405,1563,424,4,0.28,5471.68,15758.438400000001
938,1067,61,4,0.48,5524.58,11491.126400000001
1055,2443,61,4,0.03,5524.58,21435.3704
1418,1753,61,1,0.49,5524.58,2817.5358
2197,1124,61,3,0.01,5524.58,16408.002599999996
2350,2208,61,5,0.19,5524.58,22374.549000000003
3313,1947,61,5,0.4,5524.58,16573.74
3395,1622,61,3,0.36,5524.58,10607.193599999999
4371,782,61,5,0.43,5524.58,15745.053000000002
4419,608,61,2,0.38,5524.58,6850.4792
4819,2706,61,4,0.45,5524.58,12154.076000000001
5372,1241,61,2,0.45,5524.58,6077.0380000000005
5879,1154,61,2,0.42,5524.58,6408.5128
959,317,315,2,0.07,5783.24,10756.826399999998
1025,377,315,3,0.35,5783.24,11277.318000000001
1280,2106,315,1,0.42,5783.24,3354.2792000000004
1558,205,315,4,0.28,5783.24,16655.7312
1604,818,315,2,0.07,5783.24,10756.826399999998
2272,2927,315,2,0.33,5783.24,7749.541599999999
2461,1785,315,3,0.02,5783.24,17002.7256
2677,466,315,5,0.45,5783.24,15903.91
3195,605,315,5,0.39,5783.24,17638.881999999998
3730,1246,315,5,0.33,5783.24,19373.853999999996
4245,1335,315,5,0.47,5783.24,15325.586
4992,1323,315,1,0.24,5783.24,4395.2624
5363,2340,315,1,0.13,5783.24,5031.4187999999995
5370,115,315,3,0.16,5783.24,14573.7648
5612,917,315,3,0.25,5783.24,13012.29
