order_id,customer_id,order_date,order_status,payment_method
1865,986,2025-03-21,Cancelled,Net Banking
1866,760,2025-01-20,Delivered,Cash on Delivery
1867,121,2024-09-10,Cancelled,UPI
1868,765,2024-12-29,Delivered,Credit Card
1869,773,2025-06-21,Returned,Net Banking
1870,491,2025-04-17,Cancelled,Cash on Delivery
1871,937,2025-02-27,Delivered,Net Banking
1872,249,2024-11-10,Delivered,Net Banking
1873,713,2024-07-08,Returned,Net Banking
1874,619,2024-11-06,Returned,Net Banking
1875,721,2025-05-24,Pending,Net Banking
1876,210,2024-11-25,Delivered,Cash on Delivery
1877,407,2025-04-30,Pending,Net Banking
1878,938,2025-04-16,Cancelled,Cash on Delivery
1879,246,2024-12-11,Delivered,Cash on Delivery
1880,566,2024-08-06,Delivered,Net Banking
1881,330,2025-05-06,Cancelled,Credit Card
1882,795,2025-01-12,Returned,UPI
1883,290,2025-04-24,Delivered,Net Banking
1884,390,2025-05-08,Returned,UPI
1885,478,2024-11-30,Delivered,Cash on Delivery
1886,547,2024-09-17,Pending,Credit Card
1887,665,2024-08-31,Returned,Cash on Delivery
1888,368,2024-09-08,Pending,Credit Card
1889,316,2025-02-23,Delivered,Cash on Delivery
1890,268,2025-03-01,Pending,Credit Card
1891,369,2024-12-31,Delivered,Cash on Delivery
1892,526,2025-04-23,Delivered,UPI
1893,904,2025-02-09,Pending,Credit Card
1894,510,2025-04-13,Delivered,Credit Card
1895,478,2025-03-24,Cancelled,Credit Card
1896,101,2024-07-22,Delivered,Cash on Delivery
1897,823,2025-04-12,Delivered,Credit Card
1898,740,2024-09-23,Cancelled,UPI
1899,481,2025-05-17,Returned,Cash on Delivery
1900,780,2025-03-09,Cancelled,UPI
1901,860,2025-06-24,Cancelled,Cash on Delivery
1902,328,2025-06-16,Cancelled,Cash on Delivery
1903,937,2025-04-26,Cancelled,Cash on Delivery
1904,209,2025-01-04,Returned,Cash on Delivery
1905,380,2025-01-29,Delivered,UPI
1906,321,2025-04-22,Pending,UPI
1907,424,2024-12-21,Returned,Cash on Delivery
1908,47,2024-11-24,Returned,Credit Card
1909,577,2024-10-30,Delivered,Cash on Delivery
1910,885,2025-03-03,Cancelled,Cash on Delivery
1911,227,2024-11-17,Cancelled,Cash on Delivery
1912,760,2024-09-12,Returned,Net Banking
1913,150,2025-06-11,Pending,Net Banking
1914,17,2024-07-13,Cancelled,Credit Card
1915,268,2024-07-11,Returned,Net Banking
1916,567,2024-12-19,Pending,UPI
1917,958,2024-09-08,Pending,Net Banking
1918,599,2024-06-28,Pending,UPI
1919,594,2025-02-03,Pending,UPI
1920,738,2024-11-12,Returned,UPI
1921,428,2024-07-03,Returned,Net Banking
1922,303,2025-03-12,Pending,UPI
1923,157,2025-06-24,Cancelled,Net Banking
1924,201,2024-11-18,Cancelled,Net Banking
1925,338,2025-03-05,Returned,Cash on Delivery
1926,236,2024-11-05,Pending,Credit Card
1927,389,2024-12-05,Pending,Cash on Delivery
1928,584,2025-04-14,Returned,UPI
1929,854,2025-05-18,Returned,Net Banking
1930,252,2024-06-29,Returned,Net Banking
1931,512,2024-10-27,Delivered,UPI
1932,564,2025-05-27,Delivered,Net Banking
1933,671,2024-12-23,Pending,Net Banking
1934,967,2024-07-30,Delivered,Credit Card
1935,702,2024-08-18,Cancelled,Cash on Delivery
1936,346,2025-05-20,Pending,UPI
1937,264,2024-08-03,Delivered,UPI
1938,782,2025-02-12,Pending,Cash on Delivery
1939,842,2025-01-15,Cancelled,Credit Card
1940,501,2025-01-31,Cancelled,Net Banking
1941,990,2025-04-20,Pending,Cash on Delivery
1942,741,2024-08-11,Delivered,Cash on Delivery
1943,658,2025-02-12,Pending,UPI
1944,758,2024-08-18,Cancelled,Net Banking
1945,503,2024-12-27,Delivered,Net Banking
1946,472,2025-01-04,Delivered,Net Banking
1947,173,2025-01-27,Returned,Cash on Delivery
1948,751,2025-01-27,Pending,Cash on Delivery
1949,815,2025-04-04,Cancelled,Credit Card
1950,361,2025-04-18,Cancelled,Credit Card
1951,174,2024-11-06,Pending,UPI
1952,144,2024-08-12,Pending,UPI
1953,738,2025-02-24,Cancelled,Cash on Delivery
1954,560,2025-05-07,Cancelled,Net Banking
1955,501,2024-07-09,Pending,Net Banking
1956,189,2025-04-28,Pending,UPI
1957,939,2025-05-17,Delivered,Net Banking
1958,911,2025-03-01,Returned,Credit Card
1959,556,2024-10-28,Cancelled,Net Banking
1960,658,2024-09-30,Delivered,UPI
1961,981,2024-10-26,Pending,Net Banking
1962,61,2025-01-21,Returned,Credit Card
1963,537,2025-05-12,Cancelled,Cash on Delivery
1964,35,2024-12-09,Returned,Net Banking
1965,860,2024-10-18,Delivered,Cash on Delivery
1966,868,2024-07-12,Pending,Credit Card
1967,77,2025-05-26,Delivered,UPI
1968,968,2024-08-07,Returned,Credit Card
1969,838,2024-07-18,Delivered,UPI
1970,685,2025-06-26,Delivered,Credit Card
1971,50,2024-10-21,Pending,Net Banking
1972,783,2025-03-12,Pending,Credit Card
1973,7,2024-08-19,Returned,UPI
1974,423,2025-03-24,Returned,UPI
1975,141,2024-10-05,Delivered,Credit Card
1976,863,2025-05-09,Cancelled,Net Banking
1977,646,2024-11-21,Delivered,Cash on Delivery
1978,237,2024-08-25,Returned,UPI
1979,70,2024-10-14,Delivered,UPI
1980,725,2024-11-06,Pending,Cash on Delivery
1981,155,2025-05-23,Delivered,Credit Card
1982,10,2024-12-04,Pending,Net Banking
1983,224,2024-07-25,Cancelled,Credit Card
1984,518,2025-01-19,Pending,Cash on Delivery
1985,467,2024-11-15,Cancelled,Credit Card
1986,383,2024-07-26,Cancelled,UPI
1987,62,2025-01-06,Delivered,Cash on Delivery
1988,633,2024-10-24,Returned,Net Banking
1989,654,2025-04-09,Returned,Net Banking
1990,683,2024-10-21,Delivered,UPI
1991,957,2024-12-02,Cancelled,Credit Card
1992,632,2024-07-05,Returned,UPI
1993,935,2024-07-07,Pending,Net Banking
1994,495,2024-10-15,Returned,Net Banking
1995,676,2024-11-01,Cancelled,Credit Card
1996,500,2024-09-06,Cancelled,Net Banking
1997,17,2025-03-30,Pending,UPI
1998,7,2024-08-02,Delivered,UPI
1999,545,2025-05-30,Returned,UPI
2000,565,2024-08-19,Delivered,Cash on Delivery
2001,422,2025-06-23,Returned,Net Banking
2002,13,2025-01-16,Pending,Net Banking
2003,18,2025-02-16,Delivered,UPI
2004,543,2025-02-14,Returned,Cash on Delivery
2005,740,2025-05-23,Returned,UPI
2006,282,2024-08-04,Cancelled,Net Banking
2007,549,2024-11-14,Cancelled,Cash on Delivery
2008,294,2024-08-10,Returned,UPI
2009,18,2024-08-02,Cancelled,Credit Card
2010,515,2024-10-07,Returned,UPI
2011,833,2025-04-21,Returned,Net Banking
2012,715,2024-11-03,Cancelled,Credit Card
2013,691,2024-10-28,Cancelled,Net Banking
2014,441,2025-06-07,Cancelled,UPI
2015,826,2024-08-14,Delivered,Cash on Delivery
2016,963,2024-09-05,Pending,Net Banking
2017,932,2025-02-05,Returned,Net Banking
2018,184,2024-09-17,Pending,Net Banking
2019,110,2025-02-08,Delivered,Credit Card
2020,941,2025-05-03,Delivered,Credit Card
2021,99,2024-07-27,Returned,Cash on Delivery
2022,537,2024-09-24,Returned,Net Banking
2023,153,2024-07-16,Pending,Cash on Delivery
2024,247,2024-10-12,Pending,Cash on Delivery
2025,197,2024-10-25,Cancelled,Net Banking
2026,635,2025-05-19,Pending,UPI
2027,540,2025-04-18,Pending,Net Banking
2028,259,2025-01-26,Delivered,UPI
2029,835,2025-04-16,Pending,UPI
2030,363,2025-01-23,Cancelled,Net Banking
2031,274,2025-06-16,Pending,Net Banking
2032,815,2025-05-26,Returned,Net Banking
2033,407,2024-07-27,Cancelled,UPI
2034,81,2025-05-08,Returned,Credit Card
2035,383,2025-03-30,Delivered,Net Banking
2036,983,2025-01-26,Cancelled,Credit Card
2037,416,2025-06-25,Cancelled,UPI
2038,471,2025-02-06,Pending,UPI
2039,579,2025-05-30,Cancelled,Cash on Delivery
2040,250,2025-03-22,Delivered,Cash on Delivery
2041,714,2025-01-25,Delivered,Credit Card
2042,232,2024-10-20,Delivered,UPI
2043,308,2025-06-13,Cancelled,Net Banking
2044,701,2025-01-27,Cancelled,Net Banking
2045,848,2025-03-09,Pending,Credit Card
2046,869,2024-10-20,Delivered,Cash on Delivery
2047,83,2024-08-05,Pending,Credit Card
2048,670,2025-06-09,Delivered,Credit Card
2049,879,2024-11-30,Pending,Cash on Delivery
2050,666,2025-04-15,Returned,Net Banking
2051,778,2025-06-23,Returned,Net Banking
2052,33,2024-07-12,Delivered,UPI
2053,96,2024-10-26,Pending,Cash on Delivery
2054,416,2025-06-18,Cancelled,UPI
2055,389,2025-06-02,Cancelled,Credit Card
2056,387,2024-12-07,Cancelled,Net Banking
2057,566,2024-08-02,Pending,Credit Card
2058,488,2025-03-09,Returned,Credit Card
2059,58,2024-11-03,Cancelled,Net Banking
2060,653,2024-10-09,Delivered,Net Banking
2061,10,2025-04-10,Returned,Cash on Delivery
2062,720,2024-07-17,Delivered,Net Banking
2063,176,2024-08-19,Pending,UPI
2064,85,2024-07-23,Cancelled,Net Banking
2065,512,2024-08-02,Delivered,Credit Card
2066,866,2025-02-10,Pending,Credit Card
2067,445,2024-06-28,Cancelled,Cash on Delivery
2068,661,2024-08-07,Pending,Credit Card
2069,804,2025-06-08,Delivered,UPI
2070,340,2024-12-29,Returned,Cash on Delivery
2071,580,2024-07-13,Delivered,Net Banking
2072,879,2024-12-26,Delivered,Net Banking
2073,998,2025-05-07,Returned,Net Banking
2074,98,2024-11-14,Pending,Credit Card
2075,917,2024-12-01,Pending,Credit Card
2076,541,2025-01-23,Delivered,UPI
2077,942,2024-08-07,Delivered,Net Banking
2078,44,2024-10-07,Pending,UPI
2079,236,2024-08-27,Returned,Net Banking
2080,217,2025-02-11,Cancelled,Cash on Delivery
2081,923,2025-06-26,Returned,UPI
2082,889,2025-01-30,Delivered,UPI
2083,709,2025-06-09,Pending,Credit Card
2084,909,2025-05-01,Returned,Credit Card
2085,581,2024-10-01,Delivered,UPI
2086,487,2024-07-28,Cancelled,Cash on Delivery
2087,278,2024-11-03,Cancelled,Credit Card
2088,48,2024-08-31,Returned,Net Banking
2089,947,2024-09-06,Delivered,UPI
2090,77,2025-03-05,Delivered,Credit Card
2091,701,2025-06-18,Cancelled,Credit Card
2092,948,2025-02-02,Pending,Cash on Delivery
2093,288,2025-03-26,Pending,UPI
2094,921,2025-05-29,Returned,Net Banking
2095,557,2024-08-06,Returned,Cash on Delivery
2096,578,2025-02-26,Cancelled,UPI
2097,674,2025-05-08,Delivered,UPI
2098,34,2024-07-03,Pending,Credit Card
2099,184,2024-12-26,Pending,UPI
2100,952,2024-09-19,Pending,Net Banking
2101,871,2025-04-06,Pending,Credit Card
2102,323,2025-03-29,Cancelled,Credit Card
2103,17,2024-08-15,Pending,Net Banking
2104,985,2024-08-31,Delivered,Cash on Delivery
2105,213,2025-04-09,Pending,Net Banking
2106,602,2025-05-12,Returned,Credit Card
2107,148,2025-05-28,Delivered,Credit Card
2108,771,2025-03-19,Pending,Credit Card
2109,841,2025-01-10,Cancelled,Net Banking
2110,730,2024-09-27,Cancelled,UPI
2111,841,2024-12-02,Pending,UPI
2112,408,2024-06-29,Returned,Cash on Delivery
2113,952,2025-03-18,Cancelled,UPI
2114,79,2025-01-16,Delivered,UPI
2115,307,2025-06-01,Returned,Credit Card
2116,167,2024-10-11,Cancelled,Credit Card
2117,578,2025-02-05,Returned,Net Banking
2118,247,2025-05-01,Cancelled,Credit Card
2119,581,2025-04-06,Cancelled,Credit Card
2120,855,2025-04-24,Returned,Cash on Delivery
2121,870,2025-05-19,Pending,UPI
2122,399,2024-09-07,Pending,Credit Card
2123,694,2025-01-04,Returned,UPI
2124,919,2025-01-25,Cancelled,Credit Card
2125,554,2024-09-27,Cancelled,UPI
2126,340,2024-07-20,Cancelled,UPI
2127,394,2024-12-10,Cancelled,Credit Card
2128,774,2024-09-16,Cancelled,Net Banking
2129,758,2025-02-20,Pending,Credit Card
2130,144,2025-03-12,Cancelled,Cash on Delivery
2131,810,2024-11-24,Returned,Cash on Delivery
2132,706,2024-09-09,Cancelled,UPI
2133,742,2025-05-13,Cancelled,UPI
2134,81,2025-01-17,Pending,Net Banking
2135,513,2024-10-18,Delivered,Net Banking
2136,764,2024-11-07,Delivered,Credit Card
2137,998,2024-08-18,Cancelled,UPI
2138,355,2024-12-01,Pending,UPI
2139,55,2025-02-11,Cancelled,Credit Card
2140,101,2024-12-03,Delivered,Cash on Delivery
2141,448,2025-06-15,Pending,Cash on Delivery
2142,238,2025-02-06,Returned,UPI
2143,859,2024-10-16,Returned,Credit Card
2144,78,2024-10-09,Pending,Net Banking
2145,349,2024-10-01,Returned,Cash on Delivery
2146,620,2025-02-21,Pending,Credit Card
2147,788,2025-05-25,Cancelled,Net Banking
2148,629,2025-06-07,Cancelled,UPI
2149,978,2024-08-14,Delivered,Net Banking
2150,610,2025-03-28,Cancelled,UPI
2151,407,2024-12-07,Cancelled,Credit Card
2152,993,2024-10-04,Delivered,Cash on Delivery
2153,793,2025-03-05,Pending,Cash on Delivery
2154,335,2025-02-17,Cancelled,Credit Card
2155,31,2025-01-06,Cancelled,Credit Card
2156,650,2024-06-27,Cancelled,UPI
2157,280,2024-08-10,Delivered,Net Banking
2158,803,2024-12-01,Pending,Cash on Delivery
2159,462,2025-02-11,Delivered,Net Banking
2160,503,2024-09-09,Returned,Credit Card
2161,234,2025-04-13,Cancelled,UPI
2162,365,2024-10-03,Returned,Cash on Delivery
2163,567,2025-03-22,Pending,Credit Card
2164,964,2024-08-15,Cancelled,Cash on Delivery
2165,385,2025-02-05,Returned,Net Banking
2166,443,2024-09-06,Returned,UPI
2167,191,2025-05-09,Returned,Cash on Delivery
2168,697,2025-03-02,Cancelled,UPI
2169,600,2025-02-07,Cancelled,Cash on Delivery
2170,677,2024-08-12,Cancelled,Net Banking
2171,390,2025-03-14,Cancelled,Credit Card
2172,88,2024-10-01,Delivered,Cash on Delivery
2173,791,2024-08-17,Returned,Credit Card
2174,634,2025-03-30,Delivered,Net Banking
2175,303,2024-07-12,Pending,Net Banking
2176,818,2024-09-24,Returned,UPI
2177,253,2024-10-02,Cancelled,Credit Card
2178,731,2025-04-12,Cancelled,UPI
2179,76,2024-07-15,Cancelled,Credit Card
2180,85,2025-04-06,Delivered,Credit Card
2181,275,2024-07-25,Cancelled,Cash on Delivery
2182,158,2025-03-19,Returned,UPI
2183,390,2024-11-27,Returned,Net Banking
2184,729,2024-08-17,Pending,UPI
2185,803,2024-09-19,Returned,Credit Card
2186,650,2024-10-12,Cancelled,Credit Card
2187,158,2024-08-09,Returned,UPI
2188,758,2025-02-05,Returned,Cash on Delivery
2189,399,2024-06-28,Delivered,Net Banking
2190,325,2025-03-07,Returned,Cash on Delivery
2191,370,2024-09-16,Pending,UPI
2192,110,2025-04-01,Returned,UPI
2193,94,2024-08-09,Delivered,Net Banking
2194,6,2025-05-15,Delivered,UPI
2195,966,2025-03-24,Returned,Credit Card
2196,316,2024-07-02,Returned,UPI
2197,456,2024-12-04,Delivered,Net Banking
2198,369,2024-08-07,Cancelled,Cash on Delivery
2199,780,2024-11-06,Returned,UPI
2200,277,2024-09-15,Delivered,Cash on Delivery
2201,105,2024-12-17,Returned,Cash on Delivery
2202,136,2024-08-22,Delivered,Credit Card
2203,90,2024-08-23,Cancelled,Net Banking
2204,192,2025-04-04,Pending,Cash on Delivery
2205,442,2025-03-05,Returned,Credit Card
2206,460,2025-04-28,Returned,UPI
2207,571,2024-08-13,Pending,Cash on Delivery
2208,569,2025-05-30,Pending,Cash on Delivery
2209,525,2024-11-17,Returned,UPI
2210,418,2024-10-31,Cancelled,UPI
2211,106,2024-12-03,Returned,Credit Card
2212,27,2024-11-21,Pending,UPI
2213,92,2025-03-10,Delivered,UPI
2214,363,2025-01-14,Cancelled,Net Banking
2215,568,2025-03-18,Returned,Cash on Delivery
2216,96,2024-10-11,Returned,UPI
2217,612,2024-12-16,Delivered,Net Banking
2218,613,2025-03-11,Delivered,Credit Card
2219,804,2024-09-13,Cancelled,Credit Card
2220,333,2025-05-26,Cancelled,Net Banking
2221,885,2025-02-28,Returned,Credit Card
2222,395,2024-08-22,Returned,UPI
2223,13,2024-09-15,Pending,Credit Card
2224,299,2024-11-25,Returned,UPI
2225,424,2024-11-11,Delivered,UPI
2226,398,2024-09-08,Cancelled,UPI
2227,798,2025-05-30,Returned,Credit Card
2228,87,2025-03-12,Cancelled,UPI
2229,743,2025-05-26,Returned,UPI
2230,923,2025-03-11,Delivered,UPI
2231,573,2024-09-29,Pending,Credit Card
2232,927,2025-01-03,Pending,Net Banking
2233,249,2025-01-02,Cancelled,Net Banking
2234,586,2024-10-11,Delivered,Cash on Delivery
2235,534,2024-12-13,Delivered,UPI
2236,174,2024-07-16,Delivered,UPI
2237,702,2024-10-02,Returned,UPI
2238,390,2024-06-28,Pending,Net Banking
2239,174,2024-12-12,Delivered,UPI
2240,143,2024-12-24,Returned,UPI
2241,276,2024-08-27,Cancelled,Cash on Delivery
2242,309,2024-07-20,Returned,Cash on Delivery
2243,275,2025-04-26,Returned,Net Banking
2244,505,2025-06-07,Delivered,UPI
2245,150,2025-05-16,Cancelled,Cash on Delivery
2246,65,2024-07-20,Pending,Net Banking
2247,172,2025-04-13,Cancelled,Credit Card
2248,446,2024-12-22,Cancelled,Cash on Delivery
2249,283,2025-01-16,Cancelled,Net Banking
2250,432,2024-10-17,Cancelled,Net Banking
2251,307,2024-09-14,Delivered,UPI
2252,496,2024-12-04,Returned,Net Banking
2253,802,2024-08-08,Pending,Net Banking
2254,79,2025-06-04,Pending,Net Banking
2255,370,2024-10-16,Returned,Net Banking
2256,258,2024-08-20,Pending,UPI
2257,967,2024-10-15,Cancelled,Net Banking
2258,253,2024-10-13,Delivered,Credit Card
2259,739,2024-09-03,Cancelled,Net Banking
2260,641,2024-12-09,Cancelled,Net Banking
2261,508,2025-04-21,Delivered,Credit Card
2262,609,2024-07-02,Pending,Cash on Delivery
2263,632,2024-12-27,Delivered,UPI
2264,201,2025-04-28,Returned,UPI
2265,469,2025-04-19,Returned,Cash on Delivery
2266,110,2025-01-18,Returned,Net Banking
2267,139,2024-07-22,Delivered,Net Banking
2268,312,2025-02-09,Returned,Cash on Delivery
2269,7,2024-12-20,Cancelled,Net Banking
2270,972,2024-11-09,Cancelled,Cash on Delivery
2271,406,2024-10-22,Returned,Net Banking
2272,341,2025-03-04,Returned,Net Banking
2273,862,2024-09-22,Returned,Credit Card
2274,636,2024-12-18,Returned,Cash on Delivery
2275,390,2024-09-13,Delivered,UPI
2276,824,2025-03-21,Delivered,Net Banking
2277,883,2025-05-28,Cancelled,UPI
2278,338,2024-10-12,Pending,UPI
2279,451,2025-05-19,Cancelled,UPI
2280,343,2024-12-29,Delivered,Credit Card
2281,441,2024-11-25,Cancelled,Credit Card
2282,836,2024-10-09,Cancelled,Cash on Delivery
2283,844,2024-08-28,Delivered,Net Banking
2284,881,2024-12-30,Pending,Net Banking
2285,667,2024-09-20,Delivered,Net Banking
2286,998,2024-12-14,Cancelled,Net Banking
2287,609,2025-06-13,Delivered,Cash on Delivery
2288,140,2024-08-17,Pending,Net Banking
2289,308,2024-07-03,Pending,Net Banking
2290,329,2025-04-26,Delivered,Cash on Delivery
2291,618,2024-09-26,Delivered,Credit Card
2292,971,2025-03-04,Delivered,Net Banking
2293,712,2025-01-01,Returned,Credit Card
2294,206,2024-11-23,Cancelled,Credit Card
2295,491,2024-09-20,Cancelled,Net Banking
2296,322,2025-01-27,Pending,UPI
2297,182,2025-01-10,Cancelled,UPI
2298,988,2025-03-03,Returned,Net Banking
2299,408,2025-06-24,Pending,Cash on Delivery
2300,992,2024-08-22,Delivered,Cash on Delivery
2301,327,2024-08-08,Delivered,Net Banking
2302,299,2024-10-08,Pending,Cash on Delivery
2303,753,2025-04-03,Pending,Credit Card
2304,712,2024-11-18,Pending,Net Banking
2305,649,2025-01-15,Returned,Net Banking
2306,503,2024-10-03,Delivered,UPI
2307,991,2025-03-21,Returned,UPI
2308,590,2024-08-04,Delivered,Net Banking
2309,801,2024-10-10,Pending,Credit Card
2310,249,2025-05-27,Returned,Cash on Delivery
2311,334,2025-03-09,Cancelled,Credit Card
2312,386,2025-01-13,Delivered,UPI
2313,288,2025-05-03,Pending,Cash on Delivery
2314,837,2024-10-25,Pending,Net Banking
2315,805,2025-04-12,Returned,UPI
2316,403,2024-11-30,Cancelled,Cash on Delivery
2317,374,2024-07-04,Cancelled,UPI
2318,117,2024-07-21,Delivered,UPI
2319,955,2025-02-02,Delivered,Credit Card
2320,578,2025-06-05,Delivered,Credit Card
2321,205,2024-08-07,Returned,Credit Card
2322,607,2024-09-28,Pending,Net Banking
2323,559,2025-06-11,Returned,Net Banking
2324,185,2024-10-14,Pending,Credit Card
2325,699,2024-10-02,Pending,UPI
2326,787,2025-05-07,Pending,Net Banking
2327,564,2024-09-29,Cancelled,UPI
2328,28,2025-04-17,Returned,Net Banking
2329,976,2025-03-13,Returned,Cash on Delivery
2330,745,2025-06-23,Returned,Cash on Delivery
2331,473,2025-01-28,Cancelled,Net Banking
2332,966,2025-05-25,Cancelled,Cash on Delivery
2333,726,2025-02-20,Pending,Net Banking
2334,215,2025-02-05,Cancelled,Credit Card
2335,449,2025-05-03,Delivered,Credit Card
2336,817,2025-06-21,Delivered,Cash on Delivery
2337,299,2025-01-18,Delivered,UPI
2338,852,2025-06-20,Returned,Cash on Delivery
2339,710,2024-09-06,Delivered,UPI
2340,71,2025-02-25,Cancelled,Net Banking
2341,839,2025-01-06,Returned,Cash on Delivery
2342,869,2025-01-18,Returned,Credit Card
2343,815,2024-06-28,Delivered,UPI
2344,815,2024-08-23,Pending,Net Banking
2345,419,2024-07-04,Pending,Credit Card
2346,690,2024-11-01,Cancelled,Credit Card
2347,512,2025-04-21,Delivered,Credit Card
2348,143,2025-03-21,Cancelled,Net Banking
2349,649,2025-04-21,Pending,Net Banking
2350,311,2025-01-28,Pending,Cash on Delivery
2351,248,2024-12-07,Delivered,Net Banking
2352,259,2025-02-02,Pending,UPI
2353,675,2024-11-06,Pending,UPI
2354,158,2024-06-27,Pending,Cash on Delivery
2355,733,2024-12-30,Delivered,UPI
2356,434,2024-09-10,Delivered,UPI
2357,809,2024-09-07,Pending,UPI
2358,387,2024-08-08,Pending,Net Banking
2359,76,2025-04-07,Returned,UPI
2360,460,2024-10-23,Delivered,Credit Card
2361,613,2025-04-02,Cancelled,Net Banking
2362,491,2025-04-19,Cancelled,UPI
2363,597,2024-12-08,Pending,UPI
2364,411,2024-10-02,Pending,UPI
2365,548,2025-03-24,Returned,Credit Card
2366,519,2025-05-05,Returned,UPI
2367,946,2024-10-10,Delivered,UPI
2368,943,2025-02-09,Cancelled,Cash on Delivery
2369,891,2024-09-12,Returned,Net Banking
2370,709,2025-02-26,Cancelled,Net Banking
2371,429,2024-11-30,Returned,Credit Card
2372,557,2025-03-14,Pending,UPI
2373,38,2025-05-19,Returned,Credit Card
2374,810,2025-02-15,Returned,Cash on Delivery
2375,992,2025-02-01,Delivered,Credit Card
2376,369,2025-02-01,Pending,Net Banking
2377,719,2024-11-12,Pending,Credit Card
2378,917,2024-08-03,Delivered,Cash on Delivery
2379,832,2024-11-21,Cancelled,Credit Card
2380,550,2024-12-27,Pending,Cash on Delivery
2381,609,2025-02-24,Pending,Credit Card
2382,654,2024-09-11,Delivered,UPI
2383,937,2025-06-07,Cancelled,Net Banking
2384,88,2024-09-30,Pending,Net Banking
2385,112,2024-10-31,Delivered,Credit Card
2386,788,2024-07-14,Pending,Credit Card
2387,255,2025-05-26,Returned,Credit Card
2388,674,2024-11-04,Cancelled,Cash on Delivery
2389,681,2024-11-12,Returned,Credit Card
2390,364,2024-12-27,Cancelled,Credit Card
2391,171,2025-04-17,Delivered,Credit Card
2392,663,2024-09-28,Pending,UPI
2393,628,2025-01-19,Pending,Credit Card
2394,46,2024-11-03,Delivered,Net Banking
2395,577,2025-01-04,Pending,Cash on Delivery
2396,661,2024-09-23,Returned,Net Banking
2397,694,2024-12-11,Delivered,Net Banking
2398,663,2025-01-31,Returned,Cash on Delivery
2399,410,2024-07-03,Cancelled,Net Banking
2400,991,2025-03-21,Pending,Cash on Delivery
2401,771,2024-07-26,Returned,Cash on Delivery
2402,340,2024-08-06,Pending,Cash on Delivery
2403,989,2025-02-01,Cancelled,Cash on Delivery
2404,816,2025-06-09,Pending,UPI
2405,441,2024-08-19,Cancelled,Cash on Delivery
2406,109,2024-09-24,Delivered,Net Banking
2407,11,2024-12-03,Pending,Net Banking
2408,101,2025-05-29,Delivered,Credit Card
2409,265,2024-07-14,Cancelled,Cash on Delivery
2410,228,2024-09-14,Delivered,Cash on Delivery
2411,523,2024-12-25,Returned,Credit Card
2412,765,2024-12-04,Delivered,Credit Card
2413,532,2025-01-20,Returned,Net Banking
2414,572,2025-04-09,Cancelled,Net Banking
2415,595,2024-07-25,Cancelled,UPI
2416,705,2024-08-05,Pending,Credit Card
2417,590,2025-03-18,Returned,Credit Card
2418,227,2025-01-26,Pending,Cash on Delivery
2419,457,2024-12-15,Pending,UPI
2420,384,2025-04-02,Cancelled,Cash on Delivery
2421,401,2024-08-18,Delivered,Net Banking
2422,475,2024-09-20,Cancelled,Net Banking
2423,791,2025-04-09,Cancelled,Net Banking
2424,696,2024-09-18,Delivered,UPI
2425,603,2024-09-19,Returned,Credit Card
2426,708,2024-11-18,Returned,Cash on Delivery
2427,513,2024-08-03,Delivered,Credit Card
2428,155,2024-07-11,Delivered,Cash on Delivery
2429,354,2024-10-04,Pending,Credit Card
2430,26,2024-07-01,Delivered,Cash on Delivery
2431,495,2025-06-18,Delivered,Net Banking
2432,108,2025-02-10,Pending,UPI
2433,303,2024-12-02,Returned,Net Banking
2434,426,2024-08-12,Delivered,Net Banking
2435,943,2024-10-13,Delivered,Credit Card
2436,985,2025-03-03,Pending,Cash on Delivery
2437,88,2025-02-10,Delivered,Net Banking
2438,119,2025-06-07,Pending,Net Banking
2439,852,2024-12-18,Cancelled,Credit Card
2440,964,2025-06-08,Pending,Net Banking
2441,748,2024-09-16,Cancelled,Cash on Delivery
2442,146,2024-08-02,Cancelled,UPI
2443,357,2024-11-06,Pending,UPI
2444,320,2025-06-20,Pending,Credit Card
2445,352,2024-09-26,Pending,UPI
2446,467,2025-02-19,Returned,Net Banking
2447,804,2024-08-12,Delivered,Credit Card
2448,212,2024-08-02,Pending,Cash on Delivery
2449,534,2025-05-05,Cancelled,Net Banking
2450,495,2024-10-02,Cancelled,UPI
2451,357,2025-04-30,Pending,Net Banking
2452,488,2025-02-14,Delivered,Credit Card
2453,100,2025-01-21,Delivered,Net Banking
2454,449,2025-04-12,Delivered,UPI
2455,740,2025-02-26,Cancelled,UPI
2456,714,2025-06-26,Pending,UPI
2457,464,2025-04-18,Pending,UPI
2458,327,2024-09-28,Pending,Credit Card
2459,69,2024-07-14,Cancelled,Credit Card
2460,308,2024-12-28,Pending,Net Banking
2461,46,2025-03-21,Cancelled,Credit Card
2462,830,2024-10-12,Cancelled,UPI
2463,728,2025-01-23,Delivered,Cash on Delivery
2464,118,2024-08-30,Pending,Net Banking
2465,24,2025-03-09,Pending,Cash on Delivery
2466,870,2025-04-17,Returned,UPI
2467,352,2025-03-24,Delivered,Cash on Delivery
2468,664,2025-04-05,Cancelled,Net Banking
2469,112,2024-06-29,Delivered,Credit Card
2470,694,2025-06-21,Returned,UPI
2471,820,2025-05-20,Delivered,Net Banking
2472,169,2025-01-03,Delivered,Credit Card
2473,953,2025-05-10,Returned,Cash on Delivery
2474,759,2024-09-19,Delivered,UPI
